defect_id,defect_date,line_id,model_id,process,defect_type,defect_count,severity,rework_status
D001090,2026-03-08,L005,M006,总装,内饰装配偏差,2,高,已返修
D001091,2026-03-08,L006,M005,焊装,焊缝气孔,2,低,已返修
D001092,2026-03-08,L006,M005,焊装,零件错位,2,低,已返修
D001093,2026-03-08,L007,M008,总装,线束松动,1,低,已返修
D001094,2026-03-08,L007,M007,总装,线束松动,2,低,已返修
D001095,2026-03-08,L008,M005,检测,电控报警,2,中,已返修
D001096,2026-03-08,L008,M001,检测,制动检测异常,2,低,已返修
D001097,2026-03-09,L001,M001,总装,内饰装配偏差,2,低,已返修
D001098,2026-03-09,L001,M001,总装,内饰装配偏差,2,低,已返修
D001099,2026-03-09,L002,M004,焊装,零件错位,2,低,已返修
D001100,2026-03-09,L002,M003,焊装,焊点虚焊,3,中,已返修
D001101,2026-03-09,L003,M003,总装,螺栓扭矩不足,4,低,已返修
D001102,2026-03-09,L003,M004,总装,内饰装配偏差,3,低,已返修
D001103,2026-03-09,L004,M002,涂装,色差,2,高,已返修
D001104,2026-03-09,L004,M001,涂装,漆面流挂,2,低,已返修
D001105,2026-03-09,L005,M006,总装,内饰装配偏差,2,中,已返修
D001106,2026-03-09,L005,M006,总装,线束松动,1,低,已返修
D001107,2026-03-09,L006,M006,焊装,零件错位,1,低,已返修
D001108,2026-03-09,L006,M005,焊装,焊缝气孔,2,中,已返修
D001109,2026-03-09,L007,M007,总装,线束松动,1,中,已返修
D001110,2026-03-09,L007,M007,总装,内饰装配偏差,3,中,待确认
D001111,2026-03-09,L008,M006,检测,密封性异常,3,中,已返修
D001112,2026-03-09,L008,M006,检测,密封性异常,2,低,已返修
D001113,2026-03-10,L001,M001,总装,螺栓扭矩不足,4,中,返修中
D001114,2026-03-10,L001,M001,总装,内饰装配偏差,1,中,已返修
D001115,2026-03-10,L001,M001,总装,线束松动,4,中,返修中
D001116,2026-03-10,L002,M003,焊装,零件错位,3,中,已返修
D001117,2026-03-10,L002,M004,焊装,焊缝气孔,3,低,返修中
D001118,2026-03-10,L003,M003,总装,线束松动,1,高,返修中
D001119,2026-03-10,L003,M003,总装,内饰装配偏差,1,中,已返修
D001120,2026-03-10,L004,M001,涂装,色差,1,低,待确认
D001121,2026-03-10,L004,M002,涂装,颗粒点,1,低,返修中
D001122,2026-03-10,L005,M005,总装,螺栓扭矩不足,1,低,已返修
D001123,2026-03-10,L005,M006,总装,螺栓扭矩不足,2,中,已返修
D001124,2026-03-10,L006,M005,焊装,零件错位,2,低,已返修
D001125,2026-03-10,L006,M005,焊装,焊点虚焊,2,高,待确认
D001126,2026-03-10,L007,M007,总装,螺栓扭矩不足,1,低,已返修
D001127,2026-03-10,L007,M008,总装,线束松动,1,中,已返修
D001128,2026-03-10,L008,M001,检测,制动检测异常,2,高,待确认
D001129,2026-03-10,L008,M007,检测,密封性异常,2,中,已返修
D001130,2026-03-11,L001,M001,总装,线束松动,1,高,已返修
D001131,2026-03-11,L001,M001,总装,螺栓扭矩不足,2,高,已返修
D001132,2026-03-11,L002,M004,焊装,零件错位,2,低,返修中
D001133,2026-03-11,L002,M004,焊装,焊点虚焊,1,低,已返修
D001134,2026-03-11,L003,M003,总装,螺栓扭矩不足,4,低,已返修
D001135,2026-03-11,L003,M004,总装,线束松动,3,低,已返修
D001136,2026-03-11,L004,M002,涂装,漆面流挂,3,低,返修中
D001137,2026-03-11,L004,M002,涂装,颗粒点,3,低,已返修
D001138,2026-03-11,L005,M005,总装,线束松动,3,中,已返修
D001139,2026-03-11,L005,M006,总装,线束松动,1,低,已返修
D001140,2026-03-11,L006,M005,焊装,焊点虚焊,1,中,已返修
D001141,2026-03-11,L006,M006,焊装,焊点虚焊,2,低,已返修
D001142,2026-03-11,L007,M008,总装,线束松动,2,低,已返修
D001143,2026-03-11,L007,M008,总装,螺栓扭矩不足,3,低,返修中
D001144,2026-03-11,L008,M006,检测,密封性异常,1,中,返修中
D001145,2026-03-11,L008,M001,检测,制动检测异常,4,低,已返修
D001146,2026-03-12,L001,M001,总装,线束松动,4,低,已返修
D001147,2026-03-12,L001,M002,总装,线束松动,2,中,已返修
D001148,2026-03-12,L002,M004,焊装,焊点虚焊,4,低,已返修
D001149,2026-03-12,L002,M004,焊装,零件错位,2,低,返修中
D001150,2026-03-12,L003,M003,总装,内饰装配偏差,1,低,已返修
D001151,2026-03-12,L003,M003,总装,螺栓扭矩不足,2,低,待确认
D001152,2026-03-12,L004,M002,涂装,颗粒点,1,中,已返修
D001153,2026-03-12,L004,M002,涂装,色差,3,中,待确认
D001154,2026-03-12,L005,M005,总装,内饰装配偏差,3,低,已返修
D001155,2026-03-12,L005,M005,总装,内饰装配偏差,3,低,待确认
D001156,2026-03-12,L006,M005,焊装,焊点虚焊,3,中,已返修
D001157,2026-03-12,L006,M005,焊装,零件错位,2,中,已返修
D001158,2026-03-12,L007,M007,总装,螺栓扭矩不足,3,低,已返修
D001159,2026-03-12,L007,M007,总装,螺栓扭矩不足,1,低,已返修
D001160,2026-03-12,L008,M003,检测,制动检测异常,3,低,已返修
D001161,2026-03-12,L008,M002,检测,制动检测异常,3,低,返修中
D001162,2026-03-13,L001,M002,总装,内饰装配偏差,2,低,已返修
D001163,2026-03-13,L001,M001,总装,内饰装配偏差,2,高,已返修
D001164,2026-03-13,L002,M003,焊装,零件错位,2,低,已返修
D001165,2026-03-13,L002,M003,焊装,焊缝气孔,2,低,已返修
D001166,2026-03-13,L003,M004,总装,线束松动,3,低,返修中
D001167,2026-03-13,L003,M004,总装,内饰装配偏差,3,低,已返修
D001168,2026-03-13,L003,M004,总装,螺栓扭矩不足,1,中,已返修
D001169,2026-03-13,L004,M001,涂装,颗粒点,2,低,已返修
D001170,2026-03-13,L004,M002,涂装,漆面流挂,3,低,返修中
D001171,2026-03-13,L004,M002,涂装,色差,1,中,返修中
D001172,2026-03-13,L005,M005,总装,线束松动,2,中,已返修
D001173,2026-03-13,L005,M006,总装,内饰装配偏差,3,低,已返修
D001174,2026-03-13,L006,M005,焊装,焊点虚焊,2,低,已返修
D001175,2026-03-13,L006,M006,焊装,焊缝气孔,2,低,已返修
D001176,2026-03-13,L007,M008,总装,螺栓扭矩不足,2,低,已返修
D001177,2026-03-13,L007,M008,总装,内饰装配偏差,1,低,返修中
D001178,2026-03-13,L008,M007,检测,密封性异常,3,低,返修中
D001179,2026-03-13,L008,M007,检测,电控报警,1,中,已返修
D001180,2026-03-13,L008,M007,检测,电控报警,4,低,已返修
D001181,2026-03-14,L001,M002,总装,线束松动,3,低,返修中
D001182,2026-03-14,L001,M001,总装,线束松动,2,中,待确认
D001183,2026-03-14,L002,M004,焊装,焊点虚焊,2,低,已返修
D001184,2026-03-14,L002,M004,焊装,焊点虚焊,1,低,已返修
D001185,2026-03-14,L003,M003,总装,内饰装配偏差,3,中,待确认
D001186,2026-03-14,L003,M003,总装,线束松动,2,中,已返修
D001187,2026-03-14,L004,M002,涂装,色差,1,低,已返修
D001188,2026-03-14,L004,M001,涂装,色差,1,低,已返修
D001189,2026-03-14,L005,M006,总装,内饰装配偏差,2,中,已返修
D001190,2026-03-14,L005,M006,总装,线束松动,4,低,返修中
D001191,2026-03-14,L006,M006,焊装,焊点虚焊,1,中,待确认
D001192,2026-03-14,L006,M005,焊装,焊缝气孔,3,低,已返修
D001193,2026-03-14,L007,M008,总装,螺栓扭矩不足,3,中,已返修
D001194,2026-03-14,L007,M008,总装,螺栓扭矩不足,1,中,已返修
D001195,2026-03-14,L008,M005,检测,密封性异常,3,低,已返修
D001196,2026-03-14,L008,M007,检测,电控报警,3,低,已返修
D001197,2026-03-15,L001,M001,总装,线束松动,3,低,返修中
D001198,2026-03-15,L001,M002,总装,内饰装配偏差,1,中,返修中
D001199,2026-03-15,L002,M004,焊装,焊点虚焊,2,低,已返修
D001200,2026-03-15,L002,M004,焊装,焊缝气孔,3,低,已返修
D001201,2026-03-15,L003,M004,总装,内饰装配偏差,2,高,已返修
D001202,2026-03-15,L003,M004,总装,内饰装配偏差,3,中,返修中
D001203,2026-03-15,L004,M002,涂装,色差,3,高,已返修
D001204,2026-03-15,L004,M002,涂装,颗粒点,1,低,返修中
D001205,2026-03-15,L005,M005,总装,线束松动,1,低,已返修
D001206,2026-03-15,L005,M005,总装,内饰装配偏差,1,低,已返修
D001207,2026-03-15,L006,M006,焊装,焊点虚焊,3,中,已返修
D001208,2026-03-15,L006,M005,焊装,焊点虚焊,3,低,已返修
D001209,2026-03-15,L007,M008,总装,螺栓扭矩不足,1,中,返修中
D001210,2026-03-15,L007,M008,总装,内饰装配偏差,2,低,已返修
D001211,2026-03-15,L008,M001,检测,电控报警,4,低,已返修
D001212,2026-03-15,L008,M008,检测,密封性异常,3,低,已返修
D001213,2026-03-16,L001,M001,总装,线束松动,2,中,已返修
D001214,2026-03-16,L001,M002,总装,线束松动,4,低,返修中
D001215,2026-03-16,L002,M004,焊装,零件错位,4,中,已返修
D001216,2026-03-16,L002,M004,焊装,焊缝气孔,3,低,已返修
D001217,2026-03-16,L003,M003,总装,线束松动,2,低,已返修
D001218,2026-03-16,L003,M004,总装,内饰装配偏差,1,低,已返修
D001219,2026-03-16,L004,M002,涂装,色差,3,中,已返修
D001220,2026-03-16,L004,M002,涂装,颗粒点,2,低,待确认
D001221,2026-03-16,L005,M006,总装,线束松动,1,中,已返修
D001222,2026-03-16,L005,M006,总装,线束松动,3,中,已返修
D001223,2026-03-16,L006,M006,焊装,零件错位,1,低,返修中
D001224,2026-03-16,L006,M005,焊装,焊点虚焊,3,中,返修中
D001225,2026-03-16,L007,M007,总装,线束松动,3,中,已返修
D001226,2026-03-16,L007,M007,总装,内饰装配偏差,3,中,待确认
D001227,2026-03-16,L008,M002,检测,制动检测异常,2,中,已返修
D001228,2026-03-16,L008,M004,检测,密封性异常,1,低,已返修
D001229,2026-03-17,L001,M001,总装,螺栓扭矩不足,4,低,返修中
D001230,2026-03-17,L001,M001,总装,内饰装配偏差,3,低,已返修
D001231,2026-03-17,L002,M003,焊装,零件错位,3,低,已返修
D001232,2026-03-17,L002,M004,焊装,零件错位,1,中,待确认
D001233,2026-03-17,L003,M004,总装,线束松动,1,高,已返修
D001234,2026-03-17,L003,M004,总装,线束松动,1,低,已返修
D001235,2026-03-17,L004,M002,涂装,漆面流挂,1,低,已返修
D001236,2026-03-17,L004,M001,涂装,颗粒点,2,低,已返修
D001237,2026-03-17,L005,M006,总装,内饰装配偏差,1,低,待确认
D001238,2026-03-17,L005,M005,总装,线束松动,2,低,返修中
D001239,2026-03-17,L006,M006,焊装,零件错位,2,低,已返修
D001240,2026-03-17,L006,M005,焊装,零件错位,1,低,已返修
D001241,2026-03-17,L007,M007,总装,螺栓扭矩不足,1,中,已返修
D001242,2026-03-17,L007,M007,总装,内饰装配偏差,1,低,返修中
D001243,2026-03-17,L008,M004,检测,电控报警,2,低,已返修
D001244,2026-03-17,L008,M003,检测,电控报警,3,高,已返修
D001245,2026-03-18,L001,M002,总装,螺栓扭矩不足,1,低,已返修
D001246,2026-03-18,L001,M001,总装,线束松动,3,高,已返修
D001247,2026-03-18,L002,M003,焊装,零件错位,5,中,已返修
D001248,2026-03-18,L002,M003,焊装,焊缝气孔,3,中,已返修
D001249,2026-03-18,L003,M003,总装,螺栓扭矩不足,4,低,已返修
D001250,2026-03-18,L003,M003,总装,内饰装配偏差,2,低,已返修
D001251,2026-03-18,L004,M002,涂装,漆面流挂,4,中,返修中
D001252,2026-03-18,L004,M002,涂装,颗粒点,1,低,返修中
D001253,2026-03-18,L005,M006,总装,线束松动,3,中,返修中
D001254,2026-03-18,L005,M006,总装,螺栓扭矩不足,2,低,已返修
D001255,2026-03-18,L006,M006,焊装,焊点虚焊,1,中,已返修
D001256,2026-03-18,L006,M006,焊装,焊点虚焊,1,中,已返修
D001257,2026-03-18,L007,M007,总装,内饰装配偏差,3,中,返修中
D001258,2026-03-18,L007,M008,总装,内饰装配偏差,1,低,已返修
D001259,2026-03-18,L008,M002,检测,密封性异常,3,低,已返修
D001260,2026-03-18,L008,M008,检测,电控报警,2,中,已返修
D001261,2026-03-19,L001,M001,总装,线束松动,3,低,已返修
D001262,2026-03-19,L001,M001,总装,螺栓扭矩不足,2,中,已返修
D001263,2026-03-19,L002,M004,焊装,焊点虚焊,3,低,已返修
D001264,2026-03-19,L002,M004,焊装,焊点虚焊,3,中,已返修
D001265,2026-03-19,L003,M004,总装,内饰装配偏差,4,低,已返修
D001266,2026-03-19,L003,M004,总装,螺栓扭矩不足,1,低,返修中
D001267,2026-03-19,L004,M002,涂装,色差,3,中,已返修
D001268,2026-03-19,L004,M001,涂装,漆面流挂,4,低,已返修
D001269,2026-03-19,L005,M005,总装,线束松动,3,中,返修中
D001270,2026-03-19,L005,M005,总装,线束松动,3,中,已返修
D001271,2026-03-19,L006,M006,焊装,焊缝气孔,1,低,已返修
D001272,2026-03-19,L006,M005,焊装,焊点虚焊,3,低,已返修
D001273,2026-03-19,L007,M008,总装,螺栓扭矩不足,2,中,返修中
D001274,2026-03-19,L007,M008,总装,线束松动,2,中,待确认
D001275,2026-03-19,L008,M004,检测,密封性异常,3,中,返修中
D001276,2026-03-19,L008,M004,检测,电控报警,3,低,待确认
D001277,2026-03-19,L008,M004,检测,密封性异常,1,中,已返修
D001278,2026-03-20,L001,M002,总装,线束松动,1,低,已返修
D001279,2026-03-20,L001,M002,总装,螺栓扭矩不足,3,低,返修中
D001280,2026-03-20,L002,M003,焊装,焊缝气孔,1,中,已返修
D001281,2026-03-20,L002,M004,焊装,焊缝气孔,1,低,返修中
D001282,2026-03-20,L003,M003,总装,内饰装配偏差,3,低,已返修
D001283,2026-03-20,L003,M004,总装,内饰装配偏差,3,低,已返修
D001284,2026-03-20,L004,M001,涂装,颗粒点,1,低,已返修
D001285,2026-03-20,L004,M002,涂装,漆面流挂,4,低,已返修
D001286,2026-03-20,L005,M006,总装,螺栓扭矩不足,2,低,已返修
D001287,2026-03-20,L005,M005,总装,线束松动,1,高,已返修
D001288,2026-03-20,L006,M006,焊装,焊缝气孔,2,中,已返修
D001289,2026-03-20,L006,M006,焊装,焊缝气孔,1,低,已返修
D001290,2026-03-20,L007,M007,总装,线束松动,2,低,已返修
D001291,2026-03-20,L007,M007,总装,内饰装配偏差,2,中,已返修
D001292,2026-03-20,L008,M008,检测,电控报警,3,低,返修中
D001293,2026-03-20,L008,M008,检测,密封性异常,2,中,已返修
D001294,2026-03-21,L001,M002,总装,螺栓扭矩不足,1,高,待确认
D001295,2026-03-21,L001,M002,总装,螺栓扭矩不足,3,低,已返修
D001296,2026-03-21,L001,M002,总装,线束松动,1,中,已返修
D001297,2026-03-21,L002,M004,焊装,零件错位,2,中,已返修
D001298,2026-03-21,L002,M004,焊装,焊点虚焊,4,低,返修中
D001299,2026-03-21,L003,M003,总装,内饰装配偏差,2,中,已返修
D001300,2026-03-21,L003,M003,总装,内饰装配偏差,3,中,返修中
D001301,2026-03-21,L004,M002,涂装,色差,2,低,已返修
D001302,2026-03-21,L004,M002,涂装,颗粒点,2,低,返修中
D001303,2026-03-21,L005,M006,总装,内饰装配偏差,3,中,已返修
D001304,2026-03-21,L005,M006,总装,螺栓扭矩不足,1,低,已返修
D001305,2026-03-21,L006,M005,焊装,焊缝气孔,3,高,已返修
D001306,2026-03-21,L006,M005,焊装,焊点虚焊,1,中,已返修
D001307,2026-03-21,L006,M006,焊装,焊点虚焊,2,低,已返修
D001308,2026-03-21,L007,M007,总装,内饰装配偏差,3,低,已返修
D001309,2026-03-21,L007,M008,总装,线束松动,1,低,返修中
D001310,2026-03-21,L008,M004,检测,制动检测异常,2,中,已返修
D001311,2026-03-21,L008,M006,检测,电控报警,1,中,返修中
D001312,2026-03-22,L001,M002,总装,内饰装配偏差,2,低,已返修
D001313,2026-03-22,L001,M002,总装,线束松动,3,低,已返修
D001314,2026-03-22,L002,M004,焊装,焊点虚焊,1,低,已返修
D001315,2026-03-22,L002,M004,焊装,焊缝气孔,1,低,已返修
D001316,2026-03-22,L003,M004,总装,内饰装配偏差,1,中,返修中
D001317,2026-03-22,L003,M003,总装,线束松动,3,低,已返修
D001318,2026-03-22,L004,M002,涂装,色差,2,低,已返修
D001319,2026-03-22,L004,M001,涂装,色差,2,高,已返修
D001320,2026-03-22,L005,M005,总装,内饰装配偏差,3,低,已返修
D001321,2026-03-22,L005,M005,总装,线束松动,3,低,已返修
D001322,2026-03-22,L006,M005,焊装,焊点虚焊,2,低,已返修
D001323,2026-03-22,L006,M005,焊装,零件错位,3,低,已返修
D001324,2026-03-22,L007,M008,总装,螺栓扭矩不足,3,中,已返修
D001325,2026-03-22,L008,M004,检测,制动检测异常,1,中,返修中
D001326,2026-03-22,L008,M001,检测,制动检测异常,1,低,已返修
D001327,2026-03-23,L001,M002,总装,螺栓扭矩不足,4,低,已返修
D001328,2026-03-23,L001,M002,总装,内饰装配偏差,1,高,返修中
D001329,2026-03-23,L002,M003,焊装,焊缝气孔,3,低,已返修
D001330,2026-03-23,L002,M003,焊装,零件错位,3,低,已返修
D001331,2026-03-23,L003,M004,总装,螺栓扭矩不足,1,低,返修中
D001332,2026-03-23,L003,M004,总装,内饰装配偏差,2,低,已返修
D001333,2026-03-23,L004,M002,涂装,色差,3,低,已返修
D001334,2026-03-23,L004,M001,涂装,颗粒点,2,中,已返修
D001335,2026-03-23,L005,M006,总装,螺栓扭矩不足,2,低,已返修
D001336,2026-03-23,L005,M006,总装,螺栓扭矩不足,1,低,已返修
D001337,2026-03-23,L006,M006,焊装,零件错位,1,高,返修中
D001338,2026-03-23,L006,M006,焊装,零件错位,1,低,已返修
D001339,2026-03-23,L007,M008,总装,线束松动,1,低,已返修
D001340,2026-03-23,L007,M008,总装,线束松动,2,高,已返修
D001341,2026-03-23,L008,M001,检测,电控报警,3,中,已返修
D001342,2026-03-23,L008,M002,检测,电控报警,3,低,已返修
D001343,2026-03-24,L001,M001,总装,线束松动,3,低,已返修
D001344,2026-03-24,L001,M001,总装,内饰装配偏差,1,中,已返修
D001345,2026-03-24,L001,M002,总装,螺栓扭矩不足,4,低,已返修
D001346,2026-03-24,L002,M003,焊装,焊缝气孔,2,低,返修中
D001347,2026-03-24,L002,M004,焊装,零件错位,2,低,返修中
D001348,2026-03-24,L003,M003,总装,线束松动,3,低,已返修
D001349,2026-03-24,L003,M003,总装,内饰装配偏差,3,低,已返修
D001350,2026-03-24,L004,M001,涂装,漆面流挂,2,低,已返修
D001351,2026-03-24,L004,M001,涂装,漆面流挂,3,低,已返修
D001352,2026-03-24,L005,M005,总装,螺栓扭矩不足,4,低,已返修
D001353,2026-03-24,L005,M005,总装,线束松动,2,低,已返修
D001354,2026-03-24,L006,M005,焊装,焊缝气孔,3,低,返修中
D001355,2026-03-24,L006,M005,焊装,零件错位,1,低,已返修
D001356,2026-03-24,L007,M008,总装,内饰装配偏差,1,低,已返修
D001357,2026-03-24,L007,M007,总装,线束松动,2,中,返修中
D001358,2026-03-24,L008,M006,检测,电控报警,4,中,已返修
D001359,2026-03-24,L008,M001,检测,制动检测异常,3,低,已返修
D001360,2026-03-25,L001,M001,总装,线束松动,2,高,已返修
D001361,2026-03-25,L001,M001,总装,内饰装配偏差,3,低,返修中
D001362,2026-03-25,L002,M003,焊装,焊点虚焊,3,中,已返修
D001363,2026-03-25,L002,M004,焊装,零件错位,1,低,已返修
D001364,2026-03-25,L003,M004,总装,内饰装配偏差,1,中,已返修
D001365,2026-03-25,L003,M003,总装,内饰装配偏差,2,低,已返修
D001366,2026-03-25,L004,M002,涂装,颗粒点,1,低,已返修
D001367,2026-03-25,L004,M002,涂装,色差,4,中,返修中
D001368,2026-03-25,L005,M006,总装,螺栓扭矩不足,1,高,已返修
D001369,2026-03-25,L005,M005,总装,线束松动,2,高,返修中
D001370,2026-03-25,L006,M006,焊装,焊点虚焊,2,低,已返修
D001371,2026-03-25,L006,M005,焊装,焊点虚焊,2,低,已返修
