actual_id,plan_id,production_date,line_id,model_id,shift,actual_quantity,working_hours,downtime_minutes,achievement_rate
A001974,P001974,2026-05-04,L003,M003,夜班,71,8,60,0.9342
A001975,P001975,2026-05-04,L004,M001,白班,71,8,6,1.0
A001976,P001976,2026-05-04,L004,M002,夜班,59,8,2,0.9219
A001977,P001977,2026-05-04,L005,M006,白班,51,8,1,1.0
A001978,P001978,2026-05-04,L005,M006,夜班,55,8,5,1.0
A001979,P001979,2026-05-04,L006,M006,白班,50,8,19,0.9804
A001980,P001980,2026-05-04,L006,M006,夜班,49,8,8,0.9608
A001981,P001981,2026-05-04,L007,M007,白班,50,8,16,1.0204
A001982,P001982,2026-05-04,L007,M008,夜班,42,8,33,0.9545
A001983,P001983,2026-05-04,L008,M005,白班,66,8,33,1.0154
A001984,P001984,2026-05-04,L008,M001,夜班,78,8,1,1.013
A001985,P001985,2026-05-05,L001,M001,白班,89,8,25,0.978
A001986,P001986,2026-05-05,L001,M001,夜班,91,8,13,0.9891
A001987,P001987,2026-05-05,L002,M004,白班,79,8,26,1.0
A001988,P001988,2026-05-05,L002,M003,夜班,77,8,13,1.0132
A001989,P001989,2026-05-05,L003,M003,白班,60,8,10,0.9231
A001990,P001990,2026-05-05,L003,M003,夜班,55,8,29,0.873
A001991,P001991,2026-05-05,L004,M002,白班,63,8,9,0.913
A001992,P001992,2026-05-05,L004,M001,夜班,66,8,0,1.0
A001993,P001993,2026-05-05,L005,M006,白班,51,8,22,1.0
A001994,P001994,2026-05-05,L005,M005,夜班,45,8,5,0.9375
A001995,P001995,2026-05-05,L006,M006,白班,42,8,30,0.913
A001996,P001996,2026-05-05,L006,M006,夜班,53,8,44,0.9815
A001997,P001997,2026-05-05,L007,M008,白班,42,8,35,0.9767
A001998,P001998,2026-05-05,L007,M007,夜班,42,8,24,1.0
A001999,P001999,2026-05-05,L008,M001,白班,76,8,31,1.0
A002000,P002000,2026-05-05,L008,M002,夜班,68,8,16,0.9315
A002001,P002001,2026-05-06,L001,M002,白班,85,8,26,1.0
A002002,P002002,2026-05-06,L001,M001,夜班,89,8,6,0.957
A002003,P002003,2026-05-06,L002,M003,白班,72,8,5,1.0
A002004,P002004,2026-05-06,L002,M004,夜班,78,8,2,1.013
A002005,P002005,2026-05-06,L003,M003,白班,65,8,35,0.942
A002006,P002006,2026-05-06,L003,M003,夜班,60,8,52,0.8
A002007,P002007,2026-05-06,L004,M001,白班,70,8,11,1.0
A002008,P002008,2026-05-06,L004,M001,夜班,70,8,17,1.0294
A002009,P002009,2026-05-06,L005,M005,白班,51,8,31,0.9273
A002010,P002010,2026-05-06,L005,M005,夜班,46,8,24,0.9787
A002011,P002011,2026-05-06,L006,M005,白班,52,8,30,1.0196
A002012,P002012,2026-05-06,L006,M006,夜班,55,8,22,1.0185
A002013,P002013,2026-05-06,L007,M007,白班,43,8,22,0.9348
A002014,P002014,2026-05-06,L007,M008,夜班,44,8,13,0.9167
A002015,P002015,2026-05-06,L008,M002,白班,66,8,11,0.9706
A002016,P002016,2026-05-06,L008,M007,夜班,72,8,36,0.973
A002017,P002017,2026-05-07,L001,M002,白班,70,8,22,0.9333
A002018,P002018,2026-05-07,L001,M002,夜班,79,8,21,0.9518
A002019,P002019,2026-05-07,L002,M004,白班,74,8,23,0.9867
A002020,P002020,2026-05-07,L002,M004,夜班,62,8,35,0.9538
A002021,P002021,2026-05-07,L003,M004,白班,67,8,3,0.9437
A002022,P002022,2026-05-07,L003,M004,夜班,52,8,75,0.8254
A002023,P002023,2026-05-07,L004,M002,白班,53,8,35,0.9464
A002024,P002024,2026-05-07,L004,M002,夜班,57,8,40,1.0179
A002025,P002025,2026-05-07,L005,M005,白班,52,8,35,1.0196
A002026,P002026,2026-05-07,L005,M005,夜班,51,8,11,0.9273
A002027,P002027,2026-05-07,L006,M006,白班,59,8,23,1.0172
A002028,P002028,2026-05-07,L006,M005,夜班,51,8,31,0.9623
A002029,P002029,2026-05-07,L007,M007,白班,43,8,13,0.9149
A002030,P002030,2026-05-07,L007,M007,夜班,40,8,17,0.9091
A002031,P002031,2026-05-07,L008,M006,白班,75,8,6,0.9615
A002032,P002032,2026-05-07,L008,M002,夜班,84,8,6,1.0244
A002033,P002033,2026-05-08,L001,M002,白班,79,8,11,0.9875
A002034,P002034,2026-05-08,L001,M002,夜班,72,8,16,0.9474
A002035,P002035,2026-05-08,L002,M003,白班,80,8,37,0.9756
A002036,P002036,2026-05-08,L002,M003,夜班,80,8,1,1.0
A002037,P002037,2026-05-08,L003,M003,白班,58,8,16,0.9206
A002038,P002038,2026-05-08,L003,M003,夜班,56,8,64,0.8235
A002039,P002039,2026-05-08,L004,M002,白班,63,8,24,0.9692
A002040,P002040,2026-05-08,L004,M002,夜班,58,8,20,0.9508
A002041,P002041,2026-05-08,L005,M006,白班,56,8,16,0.9655
A002042,P002042,2026-05-08,L005,M005,夜班,56,8,9,0.9492
A002043,P002043,2026-05-08,L006,M005,白班,51,8,23,0.9623
A002044,P002044,2026-05-08,L006,M005,夜班,48,8,21,0.9057
A002045,P002045,2026-05-08,L007,M008,白班,39,8,18,0.9286
A002046,P002046,2026-05-08,L007,M008,夜班,47,8,23,1.0
A002047,P002047,2026-05-08,L008,M004,白班,77,8,18,0.9506
A002048,P002048,2026-05-08,L008,M004,夜班,70,8,7,0.9333
A002049,P002049,2026-05-09,L001,M001,白班,68,8,13,1.0
A002050,P002050,2026-05-09,L001,M002,夜班,75,8,16,0.9868
A002051,P002051,2026-05-09,L002,M004,白班,58,8,26,0.9206
A002052,P002052,2026-05-09,L002,M004,夜班,58,8,15,0.9355
A002053,P002053,2026-05-09,L003,M003,白班,68,8,0,1.0149
A002054,P002054,2026-05-09,L003,M004,夜班,61,8,48,0.9104
A002055,P002055,2026-05-09,L004,M001,白班,60,8,16,0.9836
A002056,P002056,2026-05-09,L004,M002,夜班,52,8,39,0.9811
A002057,P002057,2026-05-09,L005,M005,白班,50,8,24,0.9804
A002058,P002058,2026-05-09,L005,M006,夜班,45,8,26,1.0
A002059,P002059,2026-05-09,L006,M006,白班,46,8,33,1.0
A002060,P002060,2026-05-09,L006,M006,夜班,46,8,14,0.9787
A002061,P002061,2026-05-09,L007,M008,白班,41,8,19,0.9535
A002062,P002062,2026-05-09,L007,M007,夜班,40,8,9,0.9524
A002063,P002063,2026-05-09,L008,M005,白班,60,8,26,0.9836
A002064,P002064,2026-05-09,L008,M003,夜班,63,8,23,0.913
A002065,P002065,2026-05-10,L001,M002,白班,60,8,35,1.0169
A002066,P002066,2026-05-10,L001,M002,夜班,60,8,0,0.9375
A002067,P002067,2026-05-10,L002,M003,白班,44,8,4,0.9778
A002068,P002068,2026-05-10,L002,M003,夜班,47,8,31,0.94
A002069,P002069,2026-05-10,L003,M004,白班,41,8,1,0.9111
A002070,P002070,2026-05-10,L003,M004,夜班,32,8,32,0.7619
A002071,P002071,2026-05-10,L004,M002,白班,40,8,16,0.9091
A002072,P002072,2026-05-10,L004,M002,夜班,44,8,28,0.9565
A002073,P002073,2026-05-10,L005,M006,白班,36,8,30,0.9474
A002074,P002074,2026-05-10,L005,M006,夜班,39,8,17,0.9512
A002075,P002075,2026-05-10,L006,M005,白班,31,8,21,0.9688
A002076,P002076,2026-05-10,L006,M006,夜班,40,8,35,1.0
A002077,P002077,2026-05-10,L007,M007,白班,30,8,32,0.9677
A002078,P002078,2026-05-10,L007,M008,夜班,29,8,8,1.0
A002079,P002079,2026-05-10,L008,M003,白班,50,8,15,0.9615
A002080,P002080,2026-05-10,L008,M001,夜班,54,8,14,0.9818
A002081,P002081,2026-05-11,L001,M001,白班,86,8,13,1.0118
A002082,P002082,2026-05-11,L001,M002,夜班,70,8,17,0.9589
A002083,P002083,2026-05-11,L002,M004,白班,67,8,24,0.9437
A002084,P002084,2026-05-11,L002,M003,夜班,70,8,21,0.9859
A002085,P002085,2026-05-11,L003,M004,白班,57,8,14,0.9194
A002086,P002086,2026-05-11,L003,M004,夜班,60,8,48,0.8219
A002087,P002087,2026-05-11,L004,M001,白班,67,8,11,0.9571
A002088,P002088,2026-05-11,L004,M002,夜班,54,8,31,0.9153
A002089,P002089,2026-05-11,L005,M005,白班,50,8,30,1.0
A002090,P002090,2026-05-11,L005,M005,夜班,49,8,4,0.98
A002091,P002091,2026-05-11,L006,M006,白班,57,8,33,1.0179
A002092,P002092,2026-05-11,L006,M005,夜班,45,8,10,0.9184
A002093,P002093,2026-05-11,L007,M007,白班,50,8,14,0.9615
A002094,P002094,2026-05-11,L007,M008,夜班,45,8,32,1.0
A002095,P002095,2026-05-11,L008,M002,白班,80,8,29,1.0256
A002096,P002096,2026-05-11,L008,M006,夜班,83,8,22,1.0122
A002097,P002097,2026-05-12,L001,M002,白班,80,8,38,0.9412
A002098,P002098,2026-05-12,L001,M001,夜班,81,8,34,0.9878
A002099,P002099,2026-05-12,L002,M003,白班,71,8,27,0.9103
A002100,P002100,2026-05-12,L002,M004,夜班,77,8,15,0.9747
A002101,P002101,2026-05-12,L003,M004,白班,74,8,20,0.9737
A002102,P002102,2026-05-12,L003,M004,夜班,55,8,54,0.9016
A002103,P002103,2026-05-12,L004,M001,白班,56,8,21,0.918
A002104,P002104,2026-05-12,L004,M001,夜班,58,8,22,0.9355
A002105,P002105,2026-05-12,L005,M005,白班,57,8,16,1.0364
A002106,P002106,2026-05-12,L005,M006,夜班,57,8,23,0.9661
A002107,P002107,2026-05-12,L006,M005,白班,45,8,27,0.9574
A002108,P002108,2026-05-12,L006,M006,夜班,47,8,19,0.9592
A002109,P002109,2026-05-12,L007,M007,白班,46,8,17,1.0222
A002110,P002110,2026-05-12,L007,M008,夜班,44,8,19,0.9362
A002111,P002111,2026-05-12,L008,M001,白班,75,8,28,0.9615
A002112,P002112,2026-05-12,L008,M004,夜班,75,8,40,0.9494
A002113,P002113,2026-05-13,L001,M001,白班,71,8,5,0.9467
A002114,P002114,2026-05-13,L001,M001,夜班,82,8,8,0.9762
A002115,P002115,2026-05-13,L002,M003,白班,71,8,0,0.9595
A002116,P002116,2026-05-13,L002,M003,夜班,73,8,37,0.9359
A002117,P002117,2026-05-13,L003,M004,白班,76,8,7,1.027
A002118,P002118,2026-05-13,L003,M004,夜班,55,8,55,0.7746
A002119,P002119,2026-05-13,L004,M001,白班,68,8,8,1.0149
A002120,P002120,2026-05-13,L004,M002,夜班,56,8,20,1.0
A002121,P002121,2026-05-13,L005,M005,白班,46,8,7,0.9583
A002122,P002122,2026-05-13,L005,M006,夜班,58,8,12,1.0
A002123,P002123,2026-05-13,L006,M005,白班,51,8,18,1.0
A002124,P002124,2026-05-13,L006,M006,夜班,46,8,6,0.92
A002125,P002125,2026-05-13,L007,M008,白班,52,8,30,1.0
A002126,P002126,2026-05-13,L007,M007,夜班,40,8,32,0.9302
A002127,P002127,2026-05-13,L008,M008,白班,67,8,18,0.9571
A002128,P002128,2026-05-13,L008,M008,夜班,67,8,2,1.0
A002129,P002129,2026-05-14,L001,M002,白班,83,8,12,1.0
A002130,P002130,2026-05-14,L001,M001,夜班,74,8,28,0.9867
A002131,P002131,2026-05-14,L002,M004,白班,74,8,27,0.961
A002132,P002132,2026-05-14,L002,M003,夜班,74,8,23,1.0137
A002133,P002133,2026-05-14,L003,M004,白班,63,8,33,0.913
A002134,P002134,2026-05-14,L003,M004,夜班,70,8,45,0.9211
A002135,P002135,2026-05-14,L004,M001,白班,67,8,36,0.9571
A002136,P002136,2026-05-14,L004,M002,夜班,68,8,3,0.9577
A002137,P002137,2026-05-14,L005,M006,白班,49,8,0,1.0208
A002138,P002138,2026-05-14,L005,M006,夜班,50,8,30,0.9615
A002139,P002139,2026-05-14,L006,M005,白班,54,8,18,0.9643
A002140,P002140,2026-05-14,L006,M006,夜班,45,8,22,0.9184
A002141,P002141,2026-05-14,L007,M008,白班,46,8,21,1.0
A002142,P002142,2026-05-14,L007,M008,夜班,43,8,37,1.0238
A002143,P002143,2026-05-14,L008,M002,白班,70,8,28,1.0145
A002144,P002144,2026-05-14,L008,M004,夜班,74,8,32,0.961
A002145,P002145,2026-05-15,L001,M002,白班,84,8,12,0.9231
A002146,P002146,2026-05-15,L001,M001,夜班,84,8,29,0.9333
A002147,P002147,2026-05-15,L002,M004,白班,70,8,6,0.9333
A002148,P002148,2026-05-15,L002,M003,夜班,63,8,29,0.913
A002149,P002149,2026-05-15,L003,M004,白班,75,8,32,1.0
A002150,P002150,2026-05-15,L003,M004,夜班,52,8,55,0.8125
A002151,P002151,2026-05-15,L004,M002,白班,66,8,17,0.9851
A002152,P002152,2026-05-15,L004,M002,夜班,64,8,15,0.9846
A002153,P002153,2026-05-15,L005,M005,白班,50,8,36,0.9259
A002154,P002154,2026-05-15,L005,M006,夜班,57,8,26,1.0
A002155,P002155,2026-05-15,L006,M005,白班,45,8,16,0.9783
A002156,P002156,2026-05-15,L006,M005,夜班,48,8,0,0.9231
A002157,P002157,2026-05-15,L007,M008,白班,44,8,23,1.0233
A002158,P002158,2026-05-15,L007,M007,夜班,42,8,33,0.913
A002159,P002159,2026-05-15,L008,M001,白班,69,8,15,0.9079
A002160,P002160,2026-05-15,L008,M002,夜班,63,8,29,0.9545
A002161,P002161,2026-05-16,L001,M002,白班,75,8,47,0.9494
A002162,P002162,2026-05-16,L001,M001,夜班,76,8,12,0.9157
A002163,P002163,2026-05-16,L002,M003,白班,59,8,8,0.9672
A002164,P002164,2026-05-16,L002,M004,夜班,68,8,22,0.9714
A002165,P002165,2026-05-16,L003,M004,白班,58,8,30,0.9062
A002166,P002166,2026-05-16,L003,M003,夜班,59,8,70,0.8551
A002167,P002167,2026-05-16,L004,M002,白班,61,8,14,1.0339
A002168,P002168,2026-05-16,L004,M001,夜班,57,8,11,1.0179
A002169,P002169,2026-05-16,L005,M006,白班,43,8,14,0.9773
A002170,P002170,2026-05-16,L005,M005,夜班,47,8,8,0.9792
A002171,P002171,2026-05-16,L006,M006,白班,46,8,12,1.0
A002172,P002172,2026-05-16,L006,M005,夜班,48,8,19,0.9412
A002173,P002173,2026-05-16,L007,M008,白班,39,8,34,0.9512
A002174,P002174,2026-05-16,L007,M008,夜班,39,8,11,0.975
A002175,P002175,2026-05-16,L008,M005,白班,61,8,0,1.0167
A002176,P002176,2026-05-16,L008,M001,夜班,58,8,17,0.9355
A002177,P002177,2026-05-17,L001,M002,白班,51,8,24,0.9808
A002178,P002178,2026-05-17,L001,M002,夜班,61,8,14,0.9683
A002179,P002179,2026-05-17,L002,M004,白班,45,8,26,0.9783
A002180,P002180,2026-05-17,L002,M003,夜班,51,8,15,0.9273
A002181,P002181,2026-05-17,L003,M003,白班,53,8,17,1.0
A002182,P002182,2026-05-17,L003,M003,夜班,40,8,47,0.8333
A002183,P002183,2026-05-17,L004,M001,白班,39,8,21,0.975
A002184,P002184,2026-05-17,L004,M002,夜班,49,8,22,1.0208
A002185,P002185,2026-05-17,L005,M006,白班,37,8,9,0.9024
A002186,P002186,2026-05-17,L005,M005,夜班,35,8,15,0.9211
A002187,P002187,2026-05-17,L006,M006,白班,33,8,24,1.0312
A002188,P002188,2026-05-17,L006,M006,夜班,35,8,13,0.9211
A002189,P002189,2026-05-17,L007,M008,白班,27,8,18,0.931
A002190,P002190,2026-05-17,L007,M008,夜班,34,8,0,0.9444
A002191,P002191,2026-05-17,L008,M007,白班,53,8,21,0.9636
A002192,P002192,2026-05-17,L008,M001,夜班,49,8,38,0.9423
A002193,P002193,2026-05-18,L001,M002,白班,93,8,29,1.022
A002194,P002194,2026-05-18,L001,M001,夜班,74,8,40,1.0
A002195,P002195,2026-05-18,L002,M003,白班,77,8,11,0.9506
A002196,P002196,2026-05-18,L002,M003,夜班,59,8,21,0.9077
A002197,P002197,2026-05-18,L003,M003,白班,63,8,36,0.9403
A002198,P002198,2026-05-18,L003,M004,夜班,61,8,40,0.7922
A002199,P002199,2026-05-18,L004,M002,白班,65,8,29,1.0317
A002200,P002200,2026-05-18,L004,M002,夜班,68,8,11,1.0
A002201,P002201,2026-05-18,L005,M006,白班,56,8,16,0.9333
A002202,P002202,2026-05-18,L005,M005,夜班,54,8,10,0.9643
A002203,P002203,2026-05-18,L006,M005,白班,51,8,8,1.02
A002204,P002204,2026-05-18,L006,M005,夜班,45,8,35,0.9574
A002205,P002205,2026-05-18,L007,M008,白班,50,8,47,1.0
A002206,P002206,2026-05-18,L007,M007,夜班,49,8,19,1.0
A002207,P002207,2026-05-18,L008,M004,白班,76,8,22,0.95
A002208,P002208,2026-05-18,L008,M007,夜班,64,8,11,0.9846
A002209,P002209,2026-05-19,L001,M002,白班,75,8,16,0.9375
A002210,P002210,2026-05-19,L001,M002,夜班,80,8,36,1.0127
A002211,P002211,2026-05-19,L002,M004,白班,78,8,0,0.9512
A002212,P002212,2026-05-19,L002,M003,夜班,74,8,23,0.9487
A002213,P002213,2026-05-19,L003,M003,白班,68,8,37,0.9714
A002214,P002214,2026-05-19,L003,M003,夜班,55,8,62,0.8088
A002215,P002215,2026-05-19,L004,M002,白班,54,8,33,0.9643
A002216,P002216,2026-05-19,L004,M002,夜班,65,8,15,0.9701
A002217,P002217,2026-05-19,L005,M005,白班,56,8,23,0.9825
A002218,P002218,2026-05-19,L005,M005,夜班,49,8,43,1.0208
A002219,P002219,2026-05-19,L006,M006,白班,48,8,29,0.9231
A002220,P002220,2026-05-19,L006,M006,夜班,47,8,15,0.9792
A002221,P002221,2026-05-19,L007,M007,白班,47,8,20,0.9592
A002222,P002222,2026-05-19,L007,M008,夜班,41,8,21,0.9535
A002223,P002223,2026-05-19,L008,M008,白班,80,8,16,0.9877
A002224,P002224,2026-05-19,L008,M006,夜班,70,8,17,0.9722
A002225,P002225,2026-05-20,L001,M001,白班,71,8,36,0.9726
A002226,P002226,2026-05-20,L001,M001,夜班,89,8,19,0.957
A002227,P002227,2026-05-20,L002,M004,白班,72,8,32,0.96
A002228,P002228,2026-05-20,L002,M003,夜班,75,8,27,0.9615
A002229,P002229,2026-05-20,L003,M004,白班,60,8,37,0.9524
A002230,P002230,2026-05-20,L003,M003,夜班,57,8,37,0.8636
A002231,P002231,2026-05-20,L004,M001,白班,56,8,54,0.9333
A002232,P002232,2026-05-20,L004,M002,夜班,68,8,22,1.0149
A002233,P002233,2026-05-20,L005,M006,白班,51,8,13,0.9808
A002234,P002234,2026-05-20,L005,M005,夜班,51,8,35,0.9808
A002235,P002235,2026-05-20,L006,M005,白班,47,8,21,1.0
A002236,P002236,2026-05-20,L006,M005,夜班,50,8,17,1.0204
A002237,P002237,2026-05-20,L007,M007,白班,45,8,23,0.9783
A002238,P002238,2026-05-20,L007,M008,夜班,51,8,30,1.02
A002239,P002239,2026-05-20,L008,M002,白班,66,8,9,1.0154
A002240,P002240,2026-05-20,L008,M006,夜班,71,8,28,0.9595
A002241,P002241,2026-05-21,L001,M001,白班,70,8,33,0.9211
A002242,P002242,2026-05-21,L001,M002,夜班,91,8,12,1.0225
A002243,P002243,2026-05-21,L002,M003,白班,76,8,31,0.962
A002244,P002244,2026-05-21,L002,M004,夜班,67,8,20,0.9306
A002245,P002245,2026-05-21,L003,M003,白班,72,8,20,0.9863
A002246,P002246,2026-05-21,L003,M004,夜班,65,8,71,0.8667
A002247,P002247,2026-05-21,L004,M002,白班,65,8,19,1.0
A002248,P002248,2026-05-21,L004,M001,夜班,62,8,22,0.9394
A002249,P002249,2026-05-21,L005,M006,白班,48,8,25,0.9231
A002250,P002250,2026-05-21,L005,M005,夜班,55,8,15,0.9821
A002251,P002251,2026-05-21,L006,M005,白班,58,8,34,1.0175
A002252,P002252,2026-05-21,L006,M005,夜班,46,8,28,0.9583
A002253,P002253,2026-05-21,L007,M007,白班,44,8,8,0.9565
A002254,P002254,2026-05-21,L007,M008,夜班,40,8,23,0.9302
A002255,P002255,2026-05-21,L008,M003,白班,64,8,30,0.9697
A002256,P002256,2026-05-21,L008,M003,夜班,79,8,31,0.9753
A002257,P002257,2026-05-22,L001,M001,白班,78,8,49,0.9512
A002258,P002258,2026-05-22,L001,M001,夜班,87,8,25,0.9457
A002259,P002259,2026-05-22,L002,M004,白班,69,8,44,0.9718
A002260,P002260,2026-05-22,L002,M003,夜班,78,8,27,0.9512
A002261,P002261,2026-05-22,L003,M004,白班,66,8,20,0.9296
A002262,P002262,2026-05-22,L003,M003,夜班,54,8,30,0.8438
A002263,P002263,2026-05-22,L004,M001,白班,64,8,38,0.9275
A002264,P002264,2026-05-22,L004,M002,夜班,73,8,33,1.0282
A002265,P002265,2026-05-22,L005,M006,白班,51,8,22,0.9623
A002266,P002266,2026-05-22,L005,M005,夜班,57,8,35,1.0
A002267,P002267,2026-05-22,L006,M006,白班,47,8,13,0.9038
A002268,P002268,2026-05-22,L006,M005,夜班,48,8,25,1.0
A002269,P002269,2026-05-22,L007,M007,白班,46,8,26,1.0222
A002270,P002270,2026-05-22,L007,M008,夜班,48,8,28,1.0213
A002271,P002271,2026-05-22,L008,M008,白班,64,8,37,0.9412
A002272,P002272,2026-05-22,L008,M003,夜班,78,8,32,1.013
A002273,P002273,2026-05-23,L001,M002,白班,78,8,28,0.975
A002274,P002274,2026-05-23,L001,M002,夜班,66,8,23,0.9706
A002275,P002275,2026-05-23,L002,M003,白班,68,8,0,0.9444
A002276,P002276,2026-05-23,L002,M003,夜班,55,8,9,0.9322
A002277,P002277,2026-05-23,L003,M004,白班,54,8,34,0.9474
A002278,P002278,2026-05-23,L003,M003,夜班,50,8,60,0.9091
A002279,P002279,2026-05-23,L004,M001,白班,53,8,26,1.0192
A002280,P002280,2026-05-23,L004,M001,夜班,52,8,22,1.0
A002281,P002281,2026-05-23,L005,M006,白班,46,8,18,0.9787
A002282,P002282,2026-05-23,L005,M005,夜班,44,8,28,1.0
A002283,P002283,2026-05-23,L006,M006,白班,46,8,24,1.0222
A002284,P002284,2026-05-23,L006,M005,夜班,40,8,35,0.9756
A002285,P002285,2026-05-23,L007,M007,白班,37,8,19,0.925
A002286,P002286,2026-05-23,L007,M007,夜班,35,8,37,0.9459
A002287,P002287,2026-05-23,L008,M004,白班,60,8,21,0.9677
A002288,P002288,2026-05-23,L008,M001,夜班,67,8,34,0.9853
A002289,P002289,2026-05-24,L001,M001,白班,65,8,17,1.0
A002290,P002290,2026-05-24,L001,M001,夜班,53,8,6,0.9298
A002291,P002291,2026-05-24,L002,M003,白班,44,8,20,0.9778
A002292,P002292,2026-05-24,L002,M004,夜班,49,8,17,0.9423
A002293,P002293,2026-05-24,L003,M004,白班,40,8,6,0.9302
A002294,P002294,2026-05-24,L003,M003,夜班,45,8,65,0.8491
A002295,P002295,2026-05-24,L004,M001,白班,44,8,12,1.0
A002296,P002296,2026-05-24,L004,M002,夜班,44,8,57,0.9362
A002297,P002297,2026-05-24,L005,M006,白班,41,8,10,0.9762
A002298,P002298,2026-05-24,L005,M005,夜班,39,8,25,0.9512
A002299,P002299,2026-05-24,L006,M005,白班,32,8,19,0.9412
A002300,P002300,2026-05-24,L006,M005,夜班,37,8,28,1.0278
A002301,P002301,2026-05-24,L007,M008,白班,28,8,19,0.9032
A002302,P002302,2026-05-24,L007,M008,夜班,29,8,5,0.9667
A002303,P002303,2026-05-24,L008,M007,白班,53,8,12,0.9636
A002304,P002304,2026-05-24,L008,M005,夜班,53,8,19,0.9464
A002305,P002305,2026-05-25,L001,M002,白班,87,8,18,0.956
A002306,P002306,2026-05-25,L001,M001,夜班,82,8,36,0.988
A002307,P002307,2026-05-25,L002,M004,白班,68,8,38,0.9714
A002308,P002308,2026-05-25,L002,M003,夜班,80,8,6,1.0256
A002309,P002309,2026-05-25,L003,M004,白班,65,8,21,0.9701
A002310,P002310,2026-05-25,L003,M004,夜班,56,8,57,0.8358
A002311,P002311,2026-05-25,L004,M001,白班,57,8,29,1.0
A002312,P002312,2026-05-25,L004,M001,夜班,61,8,26,0.9683
A002313,P002313,2026-05-25,L005,M005,白班,59,8,20,1.0
A002314,P002314,2026-05-25,L005,M006,夜班,53,8,17,0.9815
A002315,P002315,2026-05-25,L006,M006,白班,51,8,25,1.0
A002316,P002316,2026-05-25,L006,M006,夜班,51,8,13,0.9444
A002317,P002317,2026-05-25,L007,M007,白班,46,8,16,0.9787
A002318,P002318,2026-05-25,L007,M007,夜班,44,8,17,0.9565
A002319,P002319,2026-05-25,L008,M007,白班,65,8,19,0.9848
A002320,P002320,2026-05-25,L008,M003,夜班,76,8,5,0.987
A002321,P002321,2026-05-26,L001,M002,白班,73,8,0,0.9865
A002322,P002322,2026-05-26,L001,M001,夜班,90,8,24,0.9677
A002323,P002323,2026-05-26,L002,M004,白班,67,8,11,0.971
A002324,P002324,2026-05-26,L002,M003,夜班,71,8,5,0.9467
A002325,P002325,2026-05-26,L003,M004,白班,73,8,5,1.0139
A002326,P002326,2026-05-26,L003,M004,夜班,57,8,44,0.9194
A002327,P002327,2026-05-26,L004,M002,白班,63,8,10,0.9844
A002328,P002328,2026-05-26,L004,M001,夜班,59,8,16,0.9672
A002329,P002329,2026-05-26,L005,M006,白班,44,8,31,0.9167
A002330,P002330,2026-05-26,L005,M006,夜班,56,8,23,0.9825
A002331,P002331,2026-05-26,L006,M005,白班,48,8,20,0.96
A002332,P002332,2026-05-26,L006,M005,夜班,50,8,17,0.9804
A002333,P002333,2026-05-26,L007,M007,白班,41,8,33,0.9318
A002334,P002334,2026-05-26,L007,M007,夜班,51,8,36,1.02
A002335,P002335,2026-05-26,L008,M005,白班,66,8,34,1.0
A002336,P002336,2026-05-26,L008,M001,夜班,78,8,38,1.0263
A002337,P002337,2026-05-27,L001,M002,白班,79,8,14,0.9405
A002338,P002338,2026-05-27,L001,M001,夜班,69,8,35,0.9452
A002339,P002339,2026-05-27,L002,M004,白班,62,8,15,0.9394
A002340,P002340,2026-05-27,L002,M003,夜班,79,8,18,1.0128
A002341,P002341,2026-05-27,L003,M004,白班,73,8,31,1.0282
A002342,P002342,2026-05-27,L003,M004,夜班,63,8,61,0.9
A002343,P002343,2026-05-27,L004,M002,白班,65,8,26,0.9848
A002344,P002344,2026-05-27,L004,M001,夜班,63,8,35,0.9403
A002345,P002345,2026-05-27,L005,M006,白班,46,8,4,0.9388
A002346,P002346,2026-05-27,L005,M006,夜班,51,8,22,1.0
A002347,P002347,2026-05-27,L006,M006,白班,51,8,44,1.02
A002348,P002348,2026-05-27,L006,M005,夜班,50,8,22,0.9804
A002349,P002349,2026-05-27,L007,M008,白班,49,8,24,1.0
A002350,P002350,2026-05-27,L007,M008,夜班,53,8,30,1.0192
A002351,P002351,2026-05-27,L008,M005,白班,74,8,19,0.9367
A002352,P002352,2026-05-27,L008,M008,夜班,79,8,28,0.9753
A002353,P002353,2026-05-28,L001,M002,白班,88,8,30,1.0
A002354,P002354,2026-05-28,L001,M001,夜班,86,8,21,1.0
A002355,P002355,2026-05-28,L002,M004,白班,78,8,30,0.963
A002356,P002356,2026-05-28,L002,M004,夜班,80,8,18,0.9756
A002357,P002357,2026-05-28,L003,M004,白班,65,8,53,1.0
A002358,P002358,2026-05-28,L003,M004,夜班,53,8,46,0.8281
A002359,P002359,2026-05-28,L004,M002,白班,70,8,0,0.9859
A002360,P002360,2026-05-28,L004,M002,夜班,55,8,17,0.9649
A002361,P002361,2026-05-28,L005,M006,白班,54,8,11,0.9474
A002362,P002362,2026-05-28,L005,M006,夜班,54,8,19,1.0
A002363,P002363,2026-05-28,L006,M005,白班,49,8,15,1.0
A002364,P002364,2026-05-28,L006,M005,夜班,46,8,29,0.92
A002365,P002365,2026-05-28,L007,M008,白班,46,8,11,1.0
A002366,P002366,2026-05-28,L007,M008,夜班,46,8,31,0.9787
A002367,P002367,2026-05-28,L008,M004,白班,69,8,22,0.9857
A002368,P002368,2026-05-28,L008,M004,夜班,68,8,34,0.9315
