energy_id,usage_date,workshop,line_id,model_id,shift,electricity_kwh,water_ton,gas_m3,energy_per_vehicle
E001083,2026-03-09,焊装车间,L006,M006,白班,13115.8,13.9,37.8,273.25
E001084,2026-03-09,焊装车间,L006,M005,夜班,14212.6,17.9,66.4,240.89
E001085,2026-03-09,总装车间,L007,M007,白班,9574.7,13.6,48.5,184.13
E001086,2026-03-09,总装车间,L007,M007,夜班,9120.9,14.2,47.6,186.14
E001087,2026-03-09,检测车间,L008,M006,白班,15913.4,12.5,34.0,248.65
E001088,2026-03-09,检测车间,L008,M006,夜班,17409.9,17.0,58.3,248.71
E001089,2026-03-10,总装车间,L001,M001,白班,9088.3,24.7,142.5,94.67
E001090,2026-03-10,总装车间,L001,M001,夜班,8874.0,21.7,113.0,105.64
E001091,2026-03-10,焊装车间,L002,M003,白班,9321.2,17.4,106.0,133.16
E001092,2026-03-10,焊装车间,L002,M004,夜班,12011.8,19.6,61.4,164.55
E001093,2026-03-10,总装车间,L003,M003,白班,8126.3,15.7,57.0,131.07
E001094,2026-03-10,总装车间,L003,M003,夜班,9433.1,18.7,74.0,142.93
E001095,2026-03-10,涂装车间,L004,M001,白班,6517.9,14.6,68.2,106.85
E001096,2026-03-10,涂装车间,L004,M002,夜班,8723.7,20.9,34.0,130.2
E001097,2026-03-10,总装车间,L005,M005,白班,11210.1,16.0,53.3,219.81
E001098,2026-03-10,总装车间,L005,M006,夜班,15630.1,15.6,42.8,256.23
E001099,2026-03-10,焊装车间,L006,M005,白班,12245.5,13.0,50.5,249.91
E001100,2026-03-10,焊装车间,L006,M005,夜班,14573.8,16.4,57.4,251.27
E001101,2026-03-10,总装车间,L007,M007,白班,8318.2,10.1,49.2,180.83
E001102,2026-03-10,总装车间,L007,M008,夜班,13007.1,12.2,41.9,236.49
E001103,2026-03-10,检测车间,L008,M001,白班,7718.4,16.9,98.6,94.13
E001104,2026-03-10,检测车间,L008,M007,夜班,12209.2,13.9,68.6,179.55
E001105,2026-03-11,总装车间,L001,M001,白班,8764.7,21.4,81.4,98.48
E001106,2026-03-11,总装车间,L001,M001,夜班,8362.1,16.0,123.2,103.24
E001107,2026-03-11,焊装车间,L002,M004,白班,10598.4,15.0,40.9,168.23
E001108,2026-03-11,焊装车间,L002,M004,夜班,11748.1,19.8,56.9,150.62
E001109,2026-03-11,总装车间,L003,M003,白班,10330.6,18.6,77.8,139.6
E001110,2026-03-11,总装车间,L003,M004,夜班,9546.7,16.1,39.2,170.48
E001111,2026-03-11,涂装车间,L004,M002,白班,8409.6,20.8,48.8,127.42
E001112,2026-03-11,涂装车间,L004,M002,夜班,7029.0,18.2,39.2,121.19
E001113,2026-03-11,总装车间,L005,M005,白班,12637.3,13.7,57.9,225.67
E001114,2026-03-11,总装车间,L005,M006,夜班,15824.0,15.0,39.6,272.83
E001115,2026-03-11,焊装车间,L006,M005,白班,11551.9,17.3,78.2,217.96
E001116,2026-03-11,焊装车间,L006,M006,夜班,12496.1,13.0,25.9,260.34
E001117,2026-03-11,总装车间,L007,M008,白班,12335.5,13.4,46.8,228.44
E001118,2026-03-11,总装车间,L007,M008,夜班,10827.5,16.1,29.9,212.3
E001119,2026-03-11,检测车间,L008,M006,白班,17903.8,19.7,50.9,245.26
E001120,2026-03-11,检测车间,L008,M001,夜班,6891.2,22.2,102.3,94.4
E001121,2026-03-12,总装车间,L001,M001,白班,8533.4,18.5,104.1,92.75
E001122,2026-03-12,总装车间,L001,M002,夜班,10904.2,27.6,75.9,114.78
E001123,2026-03-12,焊装车间,L002,M004,白班,10510.5,21.1,39.7,152.33
E001124,2026-03-12,焊装车间,L002,M004,夜班,12700.3,22.0,42.4,173.98
E001125,2026-03-12,总装车间,L003,M003,白班,9867.7,17.0,79.0,145.11
E001126,2026-03-12,总装车间,L003,M003,夜班,8227.5,10.4,81.8,146.92
E001127,2026-03-12,涂装车间,L004,M002,白班,7005.5,19.6,33.1,114.84
E001128,2026-03-12,涂装车间,L004,M002,夜班,8511.2,19.4,45.5,132.99
E001129,2026-03-12,总装车间,L005,M005,白班,13271.6,17.0,53.8,232.84
E001130,2026-03-12,总装车间,L005,M005,夜班,12086.2,10.2,76.5,236.98
E001131,2026-03-12,焊装车间,L006,M005,白班,11509.3,16.7,62.7,230.19
E001132,2026-03-12,焊装车间,L006,M005,夜班,12917.7,11.5,59.9,248.42
E001133,2026-03-12,总装车间,L007,M007,白班,9109.6,15.0,40.8,202.44
E001134,2026-03-12,总装车间,L007,M007,夜班,9695.9,12.1,66.5,210.78
E001135,2026-03-12,检测车间,L008,M003,白班,10666.7,22.5,128.7,119.85
E001136,2026-03-12,检测车间,L008,M002,夜班,8868.2,14.0,54.3,116.69
E001137,2026-03-13,总装车间,L001,M002,白班,9178.3,22.5,44.1,110.58
E001138,2026-03-13,总装车间,L001,M001,夜班,9567.6,20.3,134.2,106.31
E001139,2026-03-13,焊装车间,L002,M003,白班,11495.1,25.4,113.7,140.18
E001140,2026-03-13,焊装车间,L002,M003,夜班,9568.6,16.6,99.9,142.81
E001141,2026-03-13,总装车间,L003,M004,白班,9362.3,17.5,31.9,144.04
E001142,2026-03-13,总装车间,L003,M004,夜班,10049.5,19.0,47.8,164.75
E001143,2026-03-13,涂装车间,L004,M001,白班,7999.8,24.5,64.9,109.59
E001144,2026-03-13,涂装车间,L004,M002,夜班,9333.1,18.0,53.8,131.45
E001145,2026-03-13,总装车间,L005,M005,白班,11737.4,13.3,83.8,217.36
E001146,2026-03-13,总装车间,L005,M006,夜班,14806.5,13.4,41.4,269.21
E001147,2026-03-13,焊装车间,L006,M005,白班,13185.2,18.9,73.4,239.73
E001148,2026-03-13,焊装车间,L006,M006,夜班,13398.5,16.2,44.9,257.66
E001149,2026-03-13,总装车间,L007,M008,白班,10263.1,12.7,30.2,205.26
E001150,2026-03-13,总装车间,L007,M008,夜班,11252.1,12.6,35.8,229.63
E001151,2026-03-13,检测车间,L008,M007,白班,12357.6,20.9,75.9,176.54
E001152,2026-03-13,检测车间,L008,M007,夜班,12943.8,16.2,60.1,190.35
E001153,2026-03-14,总装车间,L001,M002,白班,7951.5,17.9,55.3,110.44
E001154,2026-03-14,总装车间,L001,M001,夜班,6766.8,17.6,73.9,93.98
E001155,2026-03-14,焊装车间,L002,M004,白班,12097.7,25.0,47.1,151.22
E001156,2026-03-14,焊装车间,L002,M004,夜班,11303.9,17.0,40.1,163.82
E001157,2026-03-14,总装车间,L003,M003,白班,8727.1,14.3,65.5,138.53
E001158,2026-03-14,总装车间,L003,M003,夜班,8546.6,17.9,82.2,152.62
E001159,2026-03-14,涂装车间,L004,M002,白班,7801.5,15.6,55.6,118.2
E001160,2026-03-14,涂装车间,L004,M001,夜班,5920.1,13.0,66.5,105.72
E001161,2026-03-14,总装车间,L005,M006,白班,12594.3,16.3,40.5,246.95
E001162,2026-03-14,总装车间,L005,M006,夜班,14022.7,10.4,24.4,286.18
E001163,2026-03-14,焊装车间,L006,M006,白班,14598.9,17.1,37.8,260.69
E001164,2026-03-14,焊装车间,L006,M005,夜班,12020.2,11.4,53.1,240.4
E001165,2026-03-14,总装车间,L007,M008,白班,8527.3,11.4,28.7,224.4
E001166,2026-03-14,总装车间,L007,M008,夜班,10526.0,14.1,36.4,233.91
E001167,2026-03-14,检测车间,L008,M005,白班,15168.1,15.5,64.0,207.78
E001168,2026-03-14,检测车间,L008,M007,夜班,12421.8,18.8,95.5,182.67
E001169,2026-03-15,总装车间,L001,M001,白班,5955.7,12.2,64.0,93.06
E001170,2026-03-15,总装车间,L001,M002,夜班,6910.9,11.2,42.1,117.13
E001171,2026-03-15,焊装车间,L002,M004,白班,7992.9,11.8,42.5,153.71
E001172,2026-03-15,焊装车间,L002,M004,夜班,7832.2,9.6,34.2,163.17
E001173,2026-03-15,总装车间,L003,M004,白班,7323.3,9.7,31.7,149.46
E001174,2026-03-15,总装车间,L003,M004,夜班,6992.2,9.7,28.4,166.48
E001175,2026-03-15,涂装车间,L004,M002,白班,6788.5,13.2,43.5,130.55
E001176,2026-03-15,涂装车间,L004,M002,夜班,6050.5,10.1,25.3,126.05
E001177,2026-03-15,总装车间,L005,M005,白班,8755.9,12.2,33.9,230.42
E001178,2026-03-15,总装车间,L005,M005,夜班,8862.3,9.6,56.9,221.56
E001179,2026-03-15,焊装车间,L006,M006,白班,9780.7,10.0,28.6,287.67
E001180,2026-03-15,焊装车间,L006,M005,夜班,7588.3,11.3,51.8,223.19
E001181,2026-03-15,总装车间,L007,M008,白班,6891.0,8.0,14.8,229.7
E001182,2026-03-15,总装车间,L007,M008,夜班,8506.1,11.7,30.2,229.89
E001183,2026-03-15,检测车间,L008,M001,白班,5373.3,12.5,55.3,92.64
E001184,2026-03-15,检测车间,L008,M008,夜班,11760.3,16.7,42.7,210.01
E001185,2026-03-16,总装车间,L001,M001,白班,9288.4,27.1,124.5,98.81
E001186,2026-03-16,总装车间,L001,M002,夜班,8110.5,18.7,57.4,109.6
E001187,2026-03-16,焊装车间,L002,M004,白班,11310.6,15.6,49.5,166.33
E001188,2026-03-16,焊装车间,L002,M004,夜班,10838.4,16.5,57.3,157.08
E001189,2026-03-16,总装车间,L003,M003,白班,10656.7,14.0,87.1,145.98
E001190,2026-03-16,总装车间,L003,M004,夜班,9471.4,19.3,32.8,157.86
E001191,2026-03-16,涂装车间,L004,M002,白班,7571.2,15.6,46.0,118.3
E001192,2026-03-16,涂装车间,L004,M002,夜班,7593.9,12.2,41.9,130.93
E001193,2026-03-16,总装车间,L005,M006,白班,13307.5,11.9,29.0,260.93
E001194,2026-03-16,总装车间,L005,M006,夜班,13021.7,15.4,33.7,255.33
E001195,2026-03-16,焊装车间,L006,M006,白班,14181.4,13.7,33.5,283.63
E001196,2026-03-16,焊装车间,L006,M005,夜班,13271.9,15.1,82.8,224.95
E001197,2026-03-16,总装车间,L007,M007,白班,8761.1,9.3,40.7,186.41
E001198,2026-03-16,总装车间,L007,M007,夜班,10031.1,11.9,46.3,208.98
E001199,2026-03-16,检测车间,L008,M002,白班,8534.3,18.1,46.8,110.84
E001200,2026-03-16,检测车间,L008,M004,夜班,10846.6,14.4,60.9,142.72
E001201,2026-03-17,总装车间,L001,M001,白班,7989.4,18.4,78.8,90.79
E001202,2026-03-17,总装车间,L001,M001,夜班,8179.8,21.9,98.3,96.23
E001203,2026-03-17,焊装车间,L002,M003,白班,10820.1,25.9,81.2,131.95
E001204,2026-03-17,焊装车间,L002,M004,夜班,12984.0,19.7,44.4,166.46
E001205,2026-03-17,总装车间,L003,M004,白班,11378.2,24.6,57.9,145.87
E001206,2026-03-17,总装车间,L003,M004,夜班,10874.1,17.8,37.3,162.3
E001207,2026-03-17,涂装车间,L004,M002,白班,8436.9,17.9,51.6,125.92
E001208,2026-03-17,涂装车间,L004,M001,夜班,7628.4,25.2,75.1,105.95
E001209,2026-03-17,总装车间,L005,M006,白班,15501.5,11.5,43.6,262.74
E001210,2026-03-17,总装车间,L005,M005,夜班,11392.3,13.4,58.0,232.5
E001211,2026-03-17,焊装车间,L006,M006,白班,16745.2,13.8,34.3,288.71
E001212,2026-03-17,焊装车间,L006,M005,夜班,11766.9,13.0,73.2,235.34
E001213,2026-03-17,总装车间,L007,M007,白班,9646.6,12.9,60.0,178.64
E001214,2026-03-17,总装车间,L007,M007,夜班,8962.2,13.2,53.0,203.69
E001215,2026-03-17,检测车间,L008,M004,白班,11594.0,23.2,65.6,148.64
E001216,2026-03-17,检测车间,L008,M003,夜班,10681.6,13.5,82.6,138.72
E001217,2026-03-18,总装车间,L001,M002,白班,10062.2,17.9,46.7,119.79
E001218,2026-03-18,总装车间,L001,M001,夜班,9576.9,21.3,140.6,101.88
E001219,2026-03-18,焊装车间,L002,M003,白班,11516.3,21.6,88.3,130.87
E001220,2026-03-18,焊装车间,L002,M003,夜班,11305.4,23.6,115.7,141.32
E001221,2026-03-18,总装车间,L003,M003,白班,10678.3,19.2,98.1,130.22
E001222,2026-03-18,总装车间,L003,M003,夜班,10522.0,22.5,74.9,150.31
E001223,2026-03-18,涂装车间,L004,M002,白班,7736.9,14.2,49.8,120.89
E001224,2026-03-18,涂装车间,L004,M002,夜班,8992.6,18.9,49.5,119.9
E001225,2026-03-18,总装车间,L005,M006,白班,12750.9,10.3,33.4,250.02
E001226,2026-03-18,总装车间,L005,M006,夜班,15612.8,17.6,40.1,264.62
E001227,2026-03-18,焊装车间,L006,M006,白班,12814.9,11.2,30.7,261.53
E001228,2026-03-18,焊装车间,L006,M006,夜班,12413.6,9.2,30.7,269.86
E001229,2026-03-18,总装车间,L007,M007,白班,8311.0,8.3,48.3,202.71
E001230,2026-03-18,总装车间,L007,M008,夜班,11730.9,14.6,29.4,230.02
E001231,2026-03-18,检测车间,L008,M002,白班,7985.0,16.9,38.1,105.07
E001232,2026-03-18,检测车间,L008,M008,夜班,15478.2,18.5,51.3,212.03
E001233,2026-03-19,总装车间,L001,M001,白班,7789.3,18.0,125.7,89.53
E001234,2026-03-19,总装车间,L001,M001,夜班,8711.7,19.1,115.1,99.0
E001235,2026-03-19,焊装车间,L002,M004,白班,12462.3,14.2,36.6,168.41
E001236,2026-03-19,焊装车间,L002,M004,夜班,10542.9,20.4,57.2,155.04
E001237,2026-03-19,总装车间,L003,M004,白班,9549.6,19.9,53.8,142.53
E001238,2026-03-19,总装车间,L003,M004,夜班,10953.7,14.7,37.3,173.87
E001239,2026-03-19,涂装车间,L004,M002,白班,8773.2,20.6,42.5,129.02
E001240,2026-03-19,涂装车间,L004,M001,夜班,6023.5,13.7,77.5,105.68
E001241,2026-03-19,总装车间,L005,M005,白班,12030.8,14.7,71.7,218.74
E001242,2026-03-19,总装车间,L005,M005,夜班,10731.3,14.9,74.6,214.63
E001243,2026-03-19,焊装车间,L006,M006,白班,12347.5,10.6,26.4,251.99
E001244,2026-03-19,焊装车间,L006,M005,夜班,10982.1,10.6,57.8,224.12
E001245,2026-03-19,总装车间,L007,M008,白班,10520.3,13.5,34.0,210.41
E001246,2026-03-19,总装车间,L007,M008,夜班,10125.7,8.9,24.5,220.12
E001247,2026-03-19,检测车间,L008,M004,白班,10363.7,13.7,56.7,145.97
E001248,2026-03-19,检测车间,L008,M004,夜班,10780.5,19.6,49.0,151.84
E001249,2026-03-20,总装车间,L001,M002,白班,8006.6,20.8,49.7,105.35
E001250,2026-03-20,总装车间,L001,M002,夜班,9723.6,17.3,68.0,110.5
E001251,2026-03-20,焊装车间,L002,M003,白班,10894.8,24.6,121.4,136.19
E001252,2026-03-20,焊装车间,L002,M004,夜班,11471.2,16.7,57.0,152.95
E001253,2026-03-20,总装车间,L003,M003,白班,9809.3,16.2,65.6,138.16
E001254,2026-03-20,总装车间,L003,M004,夜班,9510.2,18.4,44.5,158.5
E001255,2026-03-20,涂装车间,L004,M001,白班,6734.5,14.2,101.9,100.51
E001256,2026-03-20,涂装车间,L004,M002,夜班,8835.1,16.3,39.9,129.93
E001257,2026-03-20,总装车间,L005,M006,白班,13658.0,13.9,32.7,262.65
E001258,2026-03-20,总装车间,L005,M005,夜班,13106.2,12.0,63.2,225.97
E001259,2026-03-20,焊装车间,L006,M006,白班,15675.6,17.6,39.9,270.27
E001260,2026-03-20,焊装车间,L006,M006,夜班,15790.3,19.7,32.6,272.25
E001261,2026-03-20,总装车间,L007,M007,白班,8564.4,9.6,60.9,190.32
E001262,2026-03-20,总装车间,L007,M007,夜班,9004.6,9.5,45.0,200.1
E001263,2026-03-20,检测车间,L008,M008,白班,17038.1,23.6,48.1,205.28
E001264,2026-03-20,检测车间,L008,M008,夜班,14343.8,20.3,36.0,199.22
E001265,2026-03-21,总装车间,L001,M002,白班,8086.5,17.7,44.5,106.4
E001266,2026-03-21,总装车间,L001,M002,夜班,9946.6,18.3,67.4,119.84
E001267,2026-03-21,焊装车间,L002,M004,白班,9428.7,13.8,32.7,152.08
E001268,2026-03-21,焊装车间,L002,M004,夜班,9525.0,19.5,42.5,161.44
E001269,2026-03-21,总装车间,L003,M003,白班,9164.1,19.0,94.6,143.19
E001270,2026-03-21,总装车间,L003,M003,夜班,8918.5,19.5,54.7,148.64
E001271,2026-03-21,涂装车间,L004,M002,白班,6947.7,15.4,40.7,128.66
E001272,2026-03-21,涂装车间,L004,M002,夜班,7891.7,17.6,42.8,121.41
E001273,2026-03-21,总装车间,L005,M006,白班,13362.9,13.9,25.9,267.26
E001274,2026-03-21,总装车间,L005,M006,夜班,12906.1,10.7,36.6,286.8
E001275,2026-03-21,焊装车间,L006,M005,白班,11599.8,10.1,74.9,232.0
E001276,2026-03-21,焊装车间,L006,M006,夜班,14467.0,12.4,37.4,295.24
E001277,2026-03-21,总装车间,L007,M007,白班,7975.3,10.7,36.3,194.52
E001278,2026-03-21,总装车间,L007,M008,夜班,9349.5,11.8,35.4,222.61
E001279,2026-03-21,检测车间,L008,M004,白班,10183.5,13.2,52.0,139.5
E001280,2026-03-21,检测车间,L008,M006,夜班,16794.6,20.7,58.5,230.06
E001281,2026-03-22,总装车间,L001,M002,白班,6854.6,14.6,30.8,116.18
E001282,2026-03-22,总装车间,L001,M002,夜班,7796.9,16.9,50.4,121.83
E001283,2026-03-22,焊装车间,L002,M004,白班,7758.2,13.8,35.4,165.07
E001284,2026-03-22,焊装车间,L002,M004,夜班,8402.3,13.5,32.0,164.75
E001285,2026-03-22,总装车间,L003,M004,白班,7073.4,9.4,37.9,144.36
E001286,2026-03-22,总装车间,L003,M003,夜班,6238.8,14.3,63.1,141.79
E001287,2026-03-22,涂装车间,L004,M002,白班,5264.0,8.9,34.3,119.64
E001288,2026-03-22,涂装车间,L004,M001,夜班,5208.9,13.0,45.7,104.18
E001289,2026-03-22,总装车间,L005,M005,白班,7804.5,10.5,36.7,216.79
E001290,2026-03-22,总装车间,L005,M005,夜班,9810.1,8.2,43.9,233.57
E001291,2026-03-22,焊装车间,L006,M005,白班,8293.4,8.0,53.2,236.95
E001292,2026-03-22,焊装车间,L006,M005,夜班,7599.5,8.3,40.7,237.48
E001293,2026-03-22,总装车间,L007,M008,白班,8642.1,12.2,29.8,233.57
E001294,2026-03-22,总装车间,L007,M008,夜班,7856.5,9.7,31.5,218.24
E001295,2026-03-22,检测车间,L008,M004,白班,7640.1,15.6,29.4,149.81
E001296,2026-03-22,检测车间,L008,M001,夜班,4780.3,11.8,52.1,91.93
E001297,2026-03-23,总装车间,L001,M002,白班,8582.4,21.1,61.2,103.4
E001298,2026-03-23,总装车间,L001,M002,夜班,9017.7,25.0,66.5,114.15
E001299,2026-03-23,焊装车间,L002,M003,白班,8861.7,16.3,58.7,136.33
E001300,2026-03-23,焊装车间,L002,M003,夜班,11806.4,24.2,115.8,151.36
E001301,2026-03-23,总装车间,L003,M004,白班,8838.6,13.6,42.4,152.39
E001302,2026-03-23,总装车间,L003,M004,夜班,9097.0,10.9,36.1,162.45
E001303,2026-03-23,涂装车间,L004,M002,白班,8241.2,19.7,45.9,121.19
E001304,2026-03-23,涂装车间,L004,M001,夜班,8819.3,24.3,77.6,114.54
E001305,2026-03-23,总装车间,L005,M006,白班,16838.8,12.6,40.0,271.59
E001306,2026-03-23,总装车间,L005,M006,夜班,16299.4,11.7,34.5,267.2
E001307,2026-03-23,焊装车间,L006,M006,白班,12346.6,14.5,34.2,268.4
E001308,2026-03-23,焊装车间,L006,M006,夜班,14974.7,14.9,35.0,272.27
E001309,2026-03-23,总装车间,L007,M008,白班,10064.0,13.3,35.6,228.73
E001310,2026-03-23,总装车间,L007,M008,夜班,12058.5,14.1,29.1,236.44
E001311,2026-03-23,检测车间,L008,M001,白班,7534.0,19.8,103.1,94.17
E001312,2026-03-23,检测车间,L008,M002,夜班,8447.3,22.1,53.3,103.02
E001313,2026-03-24,总装车间,L001,M001,白班,7975.9,16.5,117.2,98.47
E001314,2026-03-24,总装车间,L001,M002,夜班,11471.3,27.1,54.8,114.71
E001315,2026-03-24,焊装车间,L002,M003,白班,8810.4,22.4,93.1,131.5
E001316,2026-03-24,焊装车间,L002,M004,夜班,12561.1,23.5,45.6,172.07
E001317,2026-03-24,总装车间,L003,M003,白班,10970.6,14.1,80.1,144.35
E001318,2026-03-24,总装车间,L003,M003,夜班,9791.1,18.5,93.4,148.35
E001319,2026-03-24,涂装车间,L004,M001,白班,7430.0,17.2,92.4,112.58
E001320,2026-03-24,涂装车间,L004,M001,夜班,6691.8,17.2,84.2,107.93
E001321,2026-03-24,总装车间,L005,M005,白班,12818.9,16.2,52.4,228.91
E001322,2026-03-24,总装车间,L005,M005,夜班,12186.5,16.1,52.4,248.7
E001323,2026-03-24,焊装车间,L006,M005,白班,13393.4,13.3,59.8,243.52
E001324,2026-03-24,焊装车间,L006,M005,夜班,11663.5,14.3,71.9,233.27
E001325,2026-03-24,总装车间,L007,M008,白班,12154.9,14.4,40.2,221.0
E001326,2026-03-24,总装车间,L007,M007,夜班,8711.9,12.6,61.7,202.6
E001327,2026-03-24,检测车间,L008,M006,白班,18847.3,22.1,65.2,241.63
E001328,2026-03-24,检测车间,L008,M001,夜班,6797.7,21.8,96.6,94.41
E001329,2026-03-25,总装车间,L001,M001,白班,7684.2,21.6,84.6,96.05
E001330,2026-03-25,总装车间,L001,M001,夜班,9246.8,24.3,100.1,99.43
E001331,2026-03-25,焊装车间,L002,M003,白班,11321.3,27.7,117.3,131.64
E001332,2026-03-25,焊装车间,L002,M004,夜班,12815.5,17.7,61.2,166.44
E001333,2026-03-25,总装车间,L003,M004,白班,10546.0,22.5,53.4,142.51
E001334,2026-03-25,总装车间,L003,M003,夜班,8069.9,17.4,56.5,134.5
E001335,2026-03-25,涂装车间,L004,M002,白班,8580.7,19.4,40.9,120.85
E001336,2026-03-25,涂装车间,L004,M002,夜班,8135.7,16.2,46.1,133.37
E001337,2026-03-25,总装车间,L005,M006,白班,14140.5,18.6,36.8,243.8
E001338,2026-03-25,总装车间,L005,M005,夜班,13619.4,19.3,87.2,219.67
E001339,2026-03-25,焊装车间,L006,M006,白班,16343.1,16.0,38.1,277.0
E001340,2026-03-25,焊装车间,L006,M005,夜班,11394.0,11.0,61.9,237.38
E001341,2026-03-25,总装车间,L007,M007,白班,8570.5,12.1,44.1,199.31
E001342,2026-03-25,总装车间,L007,M008,夜班,9816.1,13.6,34.8,239.42
E001343,2026-03-25,检测车间,L008,M007,白班,11770.0,12.6,63.2,161.23
E001344,2026-03-25,检测车间,L008,M003,夜班,10798.8,15.6,73.1,140.24
E001345,2026-03-26,总装车间,L001,M001,白班,8177.1,27.3,135.2,92.92
E001346,2026-03-26,总装车间,L001,M002,夜班,10675.4,21.5,48.5,121.31
E001347,2026-03-26,焊装车间,L002,M003,白班,9922.5,16.3,90.3,134.09
E001348,2026-03-26,焊装车间,L002,M004,夜班,14344.9,24.1,49.8,166.8
E001349,2026-03-26,总装车间,L003,M004,白班,9994.3,18.9,36.3,161.2
E001350,2026-03-26,总装车间,L003,M004,夜班,8980.5,16.2,39.5,169.44
E001351,2026-03-26,涂装车间,L004,M002,白班,8060.8,21.4,48.5,118.54
E001352,2026-03-26,涂装车间,L004,M001,夜班,6842.6,21.9,66.3,108.61
E001353,2026-03-26,总装车间,L005,M006,白班,12890.8,12.6,29.2,247.9
E001354,2026-03-26,总装车间,L005,M006,夜班,14424.2,13.8,27.4,272.15
E001355,2026-03-26,焊装车间,L006,M005,白班,11964.9,11.2,68.0,239.3
E001356,2026-03-26,焊装车间,L006,M006,夜班,15891.2,13.4,34.2,278.79
E001357,2026-03-26,总装车间,L007,M007,白班,8734.7,10.8,56.4,198.52
E001358,2026-03-26,总装车间,L007,M008,夜班,10989.2,11.4,34.0,224.27
E001359,2026-03-26,检测车间,L008,M008,白班,12210.9,18.6,41.6,182.25
E001360,2026-03-26,检测车间,L008,M008,夜班,16198.8,24.4,45.4,202.48
E001361,2026-03-27,总装车间,L001,M001,白班,8100.7,17.0,131.7,91.02
E001362,2026-03-27,总装车间,L001,M001,夜班,7554.0,20.0,117.3,94.42
E001363,2026-03-27,焊装车间,L002,M004,白班,14149.3,25.4,47.2,170.47
E001364,2026-03-27,焊装车间,L002,M004,夜班,11858.4,19.0,49.1,154.01
E001365,2026-03-27,总装车间,L003,M003,白班,10990.8,20.4,101.6,139.12
E001366,2026-03-27,总装车间,L003,M004,夜班,10483.8,13.0,56.4,161.29
E001367,2026-03-27,涂装车间,L004,M002,白班,8410.8,18.9,52.1,121.9
E001368,2026-03-27,涂装车间,L004,M001,夜班,7535.8,18.6,84.0,112.47
E001369,2026-03-27,总装车间,L005,M005,白班,13490.9,15.7,73.8,240.91
E001370,2026-03-27,总装车间,L005,M006,夜班,13678.2,11.6,42.6,279.15
E001371,2026-03-27,焊装车间,L006,M005,白班,10857.2,10.5,50.3,221.58
